price,points,variety,country,province,taster_name
30,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,86,Pinot Noir,US,Oregon,Paul Gregutt
15,88,Riesling,US,Oregon,Paul Gregutt
50,90,Cabernet Sauvignon,US,California,Virginie Boone
15,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
45,93,Chardonnay,US,California,Virginie Boone
65,95,Pinot Noir,US,California,Virginie Boone
45,91,Pinot Noir,US,Oregon,Paul Gregutt
80,93,Pinot Noir,US,Oregon,Paul Gregutt
49,91,Red Blend,US,California,Matt Kettmann
25,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,89,Syrah,US,Washington,Paul Gregutt
32,88,Chardonnay,France,Burgundy,Roger Voss
20,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
22,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
19,87,Red Blend,US,California,Virginie Boone
76,91,Pinot Noir,US,California,Virginie Boone
17,85,Pinot Gris,US,Oregon,Paul Gregutt
25,88,Syrah,US,California,Matt Kettmann
45,87,Pinot Noir,US,Oregon,Paul Gregutt
40,90,Chardonnay,US,California,Virginie Boone
13,86,Cabernet Sauvignon,US,California,Virginie Boone
29,89,Pinot Noir,US,Oregon,Paul Gregutt
65,86,Cabernet Sauvignon,US,California,Virginie Boone
17,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
36,91,Pinot Noir,US,Oregon,Paul Gregutt
72,93,Chardonnay,France,Burgundy,Roger Voss
150,93,Cabernet Sauvignon,US,California,Virginie Boone
52,95,Pinot Noir,US,California,Matt Kettmann
45,90,Chardonnay,France,Burgundy,Roger Voss
85,93,Pinot Noir,US,Oregon,Paul Gregutt
45,92,Pinot Noir,US,Oregon,Paul Gregutt
33,85,Chardonnay,France,Burgundy,Roger Voss
67,91,Pinot Noir,France,Burgundy,Roger Voss
18,89,Pinot Noir,US,Oregon,Paul Gregutt
54,93,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,87,Pinot Noir,France,Burgundy,Roger Voss
18,88,Chardonnay,US,Oregon,Paul Gregutt
36,88,Chardonnay,US,California,Matt Kettmann
35,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,88,Syrah,US,Washington,Paul Gregutt
113,95,Chardonnay,France,Burgundy,Roger Voss
33,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,91,Chardonnay,US,California,Virginie Boone
90,95,Chardonnay,France,Burgundy,Roger Voss
65,93,Pinot Noir,US,California,Virginie Boone
30,91,Chardonnay,US,California,Matt Kettmann
46,91,Pinot Noir,US,California,Matt Kettmann
50,89,Pinot Noir,France,Burgundy,Roger Voss
20,90,Pinot Noir,US,Oregon,Paul Gregutt
15,85,Pinot Noir,US,California,Matt Kettmann
65,95,Pinot Noir,US,California,Virginie Boone
190,94,Pinot Noir,France,Burgundy,Roger Voss
17,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
75,88,Cabernet Sauvignon,US,California,Virginie Boone
22,88,Gewürztraminer,France,Alsace,Roger Voss
22,90,Riesling,US,Oregon,Paul Gregutt
25,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
16,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,93,Pinot Noir,US,California,Matt Kettmann
23,84,Chardonnay,France,Burgundy,Roger Voss
55,93,Pinot Noir,US,California,Matt Kettmann
15,90,Cabernet Sauvignon,US,Washington,Paul Gregutt
112,93,Cabernet Sauvignon,US,California,Virginie Boone
25,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
22,87,Chardonnay,US,California,Virginie Boone
20,91,Chardonnay,France,Burgundy,Roger Voss
17,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
32,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
60,90,Syrah,US,California,Virginie Boone
39,88,Red Blend,US,California,Matt Kettmann
18,89,Riesling,US,California,Virginie Boone
60,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
13,86,Riesling,US,Washington,Paul Gregutt
150,93,Cabernet Sauvignon,US,California,Virginie Boone
33,86,Pinot Noir,France,Burgundy,Roger Voss
95,95,Cabernet Sauvignon,US,California,Virginie Boone
28,91,Chardonnay,US,California,Matt Kettmann
25,88,Pinot Gris,US,California,Virginie Boone
33,92,Pinot Gris,France,Alsace,Roger Voss
93,93,Cabernet Sauvignon,US,California,Virginie Boone
15,84,Riesling,France,Alsace,Roger Voss
36,91,Chardonnay,France,Burgundy,Roger Voss
78,95,Chardonnay,US,California,Virginie Boone
50,90,Pinot Noir,US,California,Matt Kettmann
22,86,Red Blend,US,California,Virginie Boone
25,92,Chardonnay,US,Washington,Paul Gregutt
75,88,Pinot Noir,US,California,Virginie Boone
15,86,Pinot Gris,US,Oregon,Paul Gregutt
13,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,88,Chardonnay,US,California,Virginie Boone
17,86,Chardonnay,US,California,Matt Kettmann
90,91,Pinot Noir,France,Burgundy,Roger Voss
68,94,Pinot Noir,US,California,Matt Kettmann
95,90,Red Blend,US,California,Virginie Boone
45,92,Pinot Noir,France,Burgundy,Roger Voss
49,93,Bordeaux-style Red Blend,US,California,Matt Kettmann
90,94,Chardonnay,France,Burgundy,Roger Voss
80,92,Red Blend,US,California,Virginie Boone
22,84,Pinot Noir,France,Burgundy,Roger Voss
26,90,Chardonnay,US,California,Virginie Boone
60,91,Pinot Noir,US,Oregon,Paul Gregutt
15,90,Chardonnay,US,Oregon,Paul Gregutt
48,82,Cabernet Sauvignon,US,Oregon,Paul Gregutt
48,95,Pinot Noir,US,Oregon,Paul Gregutt
27,92,Chardonnay,US,Washington,Paul Gregutt
40,87,Pinot Noir,France,Burgundy,Roger Voss
35,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
18,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
58,93,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,82,Pinot Noir,US,California,Virginie Boone
59,87,Cabernet Sauvignon,US,California,Virginie Boone
15,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,91,Gewürztraminer,France,Alsace,Roger Voss
29,88,Cabernet Sauvignon,US,California,Virginie Boone
22,85,Pinot Gris,US,California,Matt Kettmann
39,90,Gewürztraminer,France,Alsace,Roger Voss
53,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
27,86,Chardonnay,US,California,Virginie Boone
10,88,Riesling,US,Washington,Paul Gregutt
45,82,Pinot Noir,US,California,Virginie Boone
45,90,Chardonnay,US,California,Matt Kettmann
42,88,Riesling,US,California,Virginie Boone
25,88,Pinot Gris,US,Oregon,Paul Gregutt
60,90,Red Blend,US,California,Virginie Boone
42,93,Pinot Noir,US,California,Matt Kettmann
42,88,Pinot Noir,US,Oregon,Paul Gregutt
32,92,Chardonnay,France,Burgundy,Roger Voss
40,88,Pinot Noir,US,California,Virginie Boone
55,92,Pinot Noir,US,California,Virginie Boone
42,89,Pinot Noir,US,Oregon,Paul Gregutt
10,83,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
65,92,Pinot Noir,US,Oregon,Paul Gregutt
130,94,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
100,93,Pinot Noir,France,Burgundy,Roger Voss
35,88,Chardonnay,France,Burgundy,Roger Voss
18,87,Pinot Gris,US,Oregon,Paul Gregutt
36,90,Syrah,US,California,Matt Kettmann
35,91,Pinot Noir,US,California,Matt Kettmann
25,88,Pinot Gris,US,Oregon,Paul Gregutt
60,94,Pinot Noir,US,California,Virginie Boone
15,88,Chardonnay,US,California,Virginie Boone
58,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
20,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
36,91,Cabernet Sauvignon,US,Washington,Paul Gregutt
45,88,Pinot Noir,US,California,Virginie Boone
15,83,Pinot Noir,France,Burgundy,Roger Voss
30,89,Pinot Noir,US,Oregon,Paul Gregutt
48,94,Pinot Noir,US,Oregon,Paul Gregutt
22,86,Chardonnay,France,Burgundy,Roger Voss
25,89,Pinot Gris,US,Oregon,Paul Gregutt
38,92,Red Blend,US,California,Matt Kettmann
15,92,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
350,95,Pinot Noir,France,Burgundy,Roger Voss
48,92,Syrah,US,California,Matt Kettmann
12,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
120,94,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
32,85,Chardonnay,US,Oregon,Paul Gregutt
12,85,Chardonnay,US,Washington,Paul Gregutt
24,90,Syrah,US,Washington,Paul Gregutt
25,94,Riesling,US,Washington,Paul Gregutt
130,93,Cabernet Sauvignon,US,California,Virginie Boone
42,93,Pinot Noir,US,California,Virginie Boone
24,90,Pinot Noir,US,California,Virginie Boone
26,84,Pinot Noir,France,Burgundy,Roger Voss
20,85,Chardonnay,US,California,Virginie Boone
29,86,Pinot Noir,US,California,Virginie Boone
56,90,Pinot Noir,US,California,Matt Kettmann
85,93,Cabernet Sauvignon,US,California,Virginie Boone
36,87,Syrah,US,Washington,Paul Gregutt
46,94,Pinot Noir,US,California,Matt Kettmann
63,94,Pinot Noir,US,California,Virginie Boone
23,83,Chardonnay,France,Burgundy,Roger Voss
35,86,Syrah,US,Washington,Paul Gregutt
25,89,Chardonnay,US,Oregon,Paul Gregutt
13,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
40,91,Pinot Noir,France,Burgundy,Roger Voss
20,88,Cabernet Sauvignon,US,California,Virginie Boone
125,91,Cabernet Sauvignon,US,California,Virginie Boone
14,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
141,94,Pinot Noir,France,Burgundy,Roger Voss
23,88,Pinot Noir,US,Oregon,Paul Gregutt
15,83,Pinot Gris,US,Washington,Paul Gregutt
35,92,Pinot Noir,US,Oregon,Paul Gregutt
44,91,Pinot Noir,US,California,Virginie Boone
25,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
45,92,Pinot Noir,US,California,Matt Kettmann
16,87,Gewürztraminer,US,California,Virginie Boone
25,89,Red Blend,US,Washington,Paul Gregutt
13,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
15,87,Cabernet Sauvignon,US,California,Virginie Boone
15,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
34,89,Chardonnay,US,California,Matt Kettmann
45,92,Pinot Noir,US,Oregon,Paul Gregutt
43,93,Syrah,US,California,Matt Kettmann
50,93,Pinot Noir,US,California,Matt Kettmann
70,90,Chardonnay,France,Burgundy,Roger Voss
330,95,Pinot Noir,France,Burgundy,Roger Voss
60,95,Cabernet Sauvignon,US,California,Matt Kettmann
20,87,Syrah,US,California,Virginie Boone
54,87,Cabernet Sauvignon,US,California,Virginie Boone
30,87,Chardonnay,France,Burgundy,Roger Voss
18,88,Riesling,US,Oregon,Paul Gregutt
80,92,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
40,89,Pinot Noir,US,Oregon,Paul Gregutt
9,86,Cabernet Sauvignon,US,Washington,Paul Gregutt
25,92,Syrah,US,Washington,Paul Gregutt
65,91,Pinot Noir,US,Oregon,Paul Gregutt
18,86,Chardonnay,France,Burgundy,Roger Voss
45,94,Cabernet Sauvignon,US,Washington,Paul Gregutt
35,90,Chardonnay,US,California,Virginie Boone
90,94,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
60,91,Pinot Noir,US,California,Matt Kettmann
36,91,Chardonnay,US,California,Virginie Boone
24,86,Chardonnay,France,Burgundy,Roger Voss
110,93,Chardonnay,France,Burgundy,Roger Voss
225,92,Cabernet Sauvignon,US,California,Virginie Boone
65,92,Pinot Noir,US,California,Virginie Boone
35,92,Chardonnay,France,Burgundy,Roger Voss
60,95,Pinot Noir,US,California,Matt Kettmann
85,96,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
25,89,Pinot Noir,US,Oregon,Paul Gregutt
30,85,Pinot Noir,US,Oregon,Paul Gregutt
50,91,Pinot Noir,US,Oregon,Paul Gregutt
116,93,Pinot Noir,US,California,Virginie Boone
44,91,Red Blend,US,California,Virginie Boone
40,88,Pinot Noir,US,California,Virginie Boone
25,88,Pinot Noir,US,Oregon,Paul Gregutt
35,87,Red Blend,US,California,Matt Kettmann
14,86,Chardonnay,France,Burgundy,Roger Voss
19,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
22,89,Bordeaux-style Red Blend,US,California,Matt Kettmann
30,93,Chardonnay,US,California,Matt Kettmann
14,87,Syrah,US,Washington,Paul Gregutt
25,83,Red Blend,US,California,Matt Kettmann
62,95,Pinot Noir,US,California,Matt Kettmann
32,85,Red Blend,US,Oregon,Paul Gregutt
45,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,92,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
50,92,Pinot Noir,France,Burgundy,Roger Voss
55,92,Pinot Noir,France,Burgundy,Roger Voss
90,92,Cabernet Sauvignon,US,Washington,Paul Gregutt
14,83,Chardonnay,US,California,Virginie Boone
28,88,Pinot Noir,France,Burgundy,Roger Voss
35,87,Chardonnay,France,Burgundy,Roger Voss
33,86,Chardonnay,US,California,Virginie Boone
70,88,Cabernet Sauvignon,US,California,Virginie Boone
27,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
40,86,Syrah,US,California,Matt Kettmann
33,90,Pinot Noir,US,Oregon,Paul Gregutt
25,86,Pinot Noir,US,Oregon,Paul Gregutt
25,88,Pinot Noir,US,Oregon,Paul Gregutt
165,95,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
22,88,Pinot Noir,US,California,Virginie Boone
60,87,Cabernet Sauvignon,US,California,Virginie Boone
54,93,Cabernet Sauvignon,US,California,Matt Kettmann
48,87,Pinot Noir,US,Oregon,Paul Gregutt
29,88,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
33,90,Pinot Noir,France,Burgundy,Roger Voss
42,90,Pinot Noir,France,Burgundy,Roger Voss
13,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
39,88,Pinot Noir,US,Oregon,Paul Gregutt
23,88,Chardonnay,France,Burgundy,Roger Voss
54,93,Pinot Gris,France,Alsace,Roger Voss
36,89,Chardonnay,France,Burgundy,Roger Voss
14,87,Chardonnay,US,Washington,Paul Gregutt
180,90,Bordeaux-style Red Blend,US,California,Virginie Boone
50,93,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
10,83,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
37,94,Cabernet Sauvignon,US,Washington,Paul Gregutt
12,86,Pinot Gris,US,Oregon,Paul Gregutt
75,85,Red Blend,US,California,Virginie Boone
28,89,Pinot Noir,US,California,Virginie Boone
55,91,Syrah,US,California,Matt Kettmann
35,86,Pinot Noir,US,California,Virginie Boone
55,93,Pinot Noir,US,Oregon,Paul Gregutt
17,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
85,92,Cabernet Sauvignon,US,California,Virginie Boone
44,93,Pinot Noir,US,California,Virginie Boone
82,93,Pinot Noir,US,California,Virginie Boone
70,90,Pinot Noir,US,Oregon,Paul Gregutt
50,93,Pinot Noir,US,California,Matt Kettmann
51,89,Chardonnay,France,Burgundy,Roger Voss
13,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
75,84,Pinot Noir,US,California,Matt Kettmann
460,94,Pinot Noir,France,Burgundy,Roger Voss
135,90,Bordeaux-style Red Blend,US,California,Virginie Boone
40,87,Pinot Noir,US,California,Matt Kettmann
56,91,Pinot Noir,US,California,Matt Kettmann
12,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
48,95,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
28,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
17,88,Pinot Gris,US,Oregon,Paul Gregutt
23,89,Chardonnay,US,California,Matt Kettmann
15,85,Chardonnay,US,California,Matt Kettmann
40,85,Pinot Noir,US,California,Virginie Boone
44,91,Syrah,US,Washington,Paul Gregutt
17,90,Cabernet Sauvignon,US,Washington,Paul Gregutt
96,90,Bordeaux-style Red Blend,US,California,Virginie Boone
32,93,Cabernet Sauvignon,US,Washington,Paul Gregutt
13,90,Riesling,US,Washington,Paul Gregutt
25,85,Chardonnay,France,Burgundy,Roger Voss
20,91,Chardonnay,US,Oregon,Paul Gregutt
50,93,Chardonnay,US,California,Matt Kettmann
21,88,Chardonnay,France,Burgundy,Roger Voss
101,93,Chardonnay,France,Burgundy,Roger Voss
24,91,Pinot Gris,US,Oregon,Paul Gregutt
48,93,Pinot Noir,US,Oregon,Paul Gregutt
49,93,Syrah,US,California,Matt Kettmann
33,90,Gewürztraminer,France,Alsace,Roger Voss
35,93,Cabernet Sauvignon,US,Oregon,Paul Gregutt
50,92,Bordeaux-style Red Blend,US,California,Matt Kettmann
25,83,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
18,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,88,Gewürztraminer,US,Oregon,Paul Gregutt
48,92,Chardonnay,US,California,Virginie Boone
45,91,Pinot Noir,US,Oregon,Paul Gregutt
35,90,Pinot Noir,US,Oregon,Paul Gregutt
35,87,Red Blend,US,Washington,Paul Gregutt
20,86,Chardonnay,US,California,Matt Kettmann
75,96,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
55,90,Red Blend,US,Washington,Paul Gregutt
30,89,Cabernet Sauvignon,US,Washington,Paul Gregutt
14,85,Red Blend,US,California,Virginie Boone
18,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,84,Syrah,US,Washington,Paul Gregutt
29,92,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
22,88,Red Blend,US,California,Matt Kettmann
60,88,Pinot Noir,US,California,Virginie Boone
185,98,Cabernet Sauvignon,US,California,Virginie Boone
45,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,88,Pinot Noir,US,California,Virginie Boone
10,87,Chardonnay,US,California,Virginie Boone
70,91,Red Blend,US,Washington,Paul Gregutt
45,93,Pinot Noir,US,California,Matt Kettmann
40,86,Cabernet Sauvignon,US,Washington,Paul Gregutt
35,91,Pinot Noir,US,California,Matt Kettmann
45,93,Cabernet Sauvignon,US,Washington,Paul Gregutt
75,91,Pinot Noir,US,California,Virginie Boone
90,91,Cabernet Sauvignon,US,California,Virginie Boone
15,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
60,92,Chardonnay,France,Burgundy,Roger Voss
38,88,Cabernet Sauvignon,US,California,Virginie Boone
26,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,93,Syrah,US,California,Virginie Boone
55,91,Pinot Noir,US,California,Virginie Boone
20,87,Pinot Noir,US,Oregon,Paul Gregutt
170,95,Pinot Noir,France,Burgundy,Roger Voss
13,88,Riesling,US,Oregon,Paul Gregutt
50,89,Pinot Noir,US,Oregon,Paul Gregutt
65,94,Cabernet Sauvignon,US,California,Virginie Boone
75,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,87,Pinot Noir,US,California,Virginie Boone
40,92,Chardonnay,US,Oregon,Paul Gregutt
25,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
55,90,Pinot Noir,France,Burgundy,Roger Voss
30,89,Pinot Noir,US,Oregon,Paul Gregutt
42,94,Pinot Noir,US,Oregon,Paul Gregutt
20,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
80,91,Pinot Noir,France,Burgundy,Roger Voss
34,87,Chardonnay,US,California,Virginie Boone
48,90,Pinot Noir,US,California,Virginie Boone
45,92,Pinot Noir,US,Oregon,Paul Gregutt
55,91,Syrah,US,Washington,Paul Gregutt
90,92,Pinot Noir,US,Oregon,Paul Gregutt
36,86,Pinot Noir,France,Burgundy,Roger Voss
55,94,Red Blend,US,Washington,Paul Gregutt
85,90,Pinot Noir,US,California,Virginie Boone
10,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
21,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,92,Chardonnay,US,California,Virginie Boone
32,90,Pinot Noir,US,Oregon,Paul Gregutt
96,92,Bordeaux-style Red Blend,US,California,Virginie Boone
40,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,91,Chardonnay,US,California,Virginie Boone
64,91,Cabernet Sauvignon,US,California,Matt Kettmann
23,87,Pinot Noir,US,Oregon,Paul Gregutt
26,86,Pinot Gris,US,Oregon,Paul Gregutt
19,88,Chardonnay,US,California,Matt Kettmann
275,93,Pinot Noir,US,Oregon,Paul Gregutt
10,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,92,Chardonnay,France,Burgundy,Roger Voss
18,89,Syrah,US,Washington,Paul Gregutt
48,88,Pinot Noir,US,Oregon,Paul Gregutt
45,92,Pinot Noir,US,Oregon,Paul Gregutt
30,87,Red Blend,US,California,Virginie Boone
46,90,Pinot Noir,US,California,Virginie Boone
42,93,Pinot Gris,France,Alsace,Roger Voss
50,91,Chardonnay,US,California,Virginie Boone
44,92,Chardonnay,US,California,Matt Kettmann
20,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,90,Chardonnay,US,California,Virginie Boone
55,90,Cabernet Sauvignon,US,California,Virginie Boone
28,93,Chardonnay,US,California,Matt Kettmann
28,89,Pinot Noir,US,Oregon,Paul Gregutt
55,88,Pinot Noir,US,Oregon,Paul Gregutt
38,87,Pinot Noir,US,Oregon,Paul Gregutt
61,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,88,Pinot Noir,US,Oregon,Paul Gregutt
50,88,Red Blend,US,Washington,Paul Gregutt
45,88,Riesling,France,Alsace,Roger Voss
44,90,Cabernet Sauvignon,US,California,Virginie Boone
42,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
60,87,Cabernet Sauvignon,US,California,Matt Kettmann
47,92,Pinot Noir,US,Oregon,Paul Gregutt
45,88,Chardonnay,US,California,Matt Kettmann
28,89,Pinot Noir,France,Burgundy,Roger Voss
55,90,Pinot Noir,US,California,Virginie Boone
20,90,Pinot Noir,US,Oregon,Paul Gregutt
100,93,Pinot Noir,France,Burgundy,Roger Voss
16,85,Chardonnay,France,Burgundy,Roger Voss
28,89,Pinot Gris,US,Oregon,Paul Gregutt
53,96,Red Blend,US,Washington,Paul Gregutt
48,93,Syrah,US,California,Matt Kettmann
40,91,Syrah,US,Washington,Paul Gregutt
62,92,Syrah,US,Washington,Paul Gregutt
52,93,Pinot Noir,US,California,Virginie Boone
55,91,Pinot Noir,France,Burgundy,Roger Voss
26,92,Pinot Noir,US,California,Matt Kettmann
19,89,Syrah,US,Oregon,Paul Gregutt
20,90,Chardonnay,US,California,Virginie Boone
80,92,Cabernet Sauvignon,US,California,Virginie Boone
27,87,Chardonnay,US,Oregon,Paul Gregutt
46,93,Pinot Noir,US,California,Matt Kettmann
42,91,Cabernet Sauvignon,US,California,Matt Kettmann
87,88,Cabernet Sauvignon,US,California,Matt Kettmann
28,92,Riesling,US,Oregon,Paul Gregutt
35,92,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
75,88,Chardonnay,US,California,Virginie Boone
60,91,Syrah,US,California,Matt Kettmann
75,90,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
17,91,Pinot Gris,US,Washington,Paul Gregutt
14,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
26,87,Chardonnay,US,California,Virginie Boone
17,87,Pinot Noir,US,California,Matt Kettmann
710,95,Chardonnay,France,Burgundy,Roger Voss
30,90,Chardonnay,US,California,Matt Kettmann
15,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
15,87,Syrah,US,Washington,Paul Gregutt
75,94,Pinot Noir,US,California,Virginie Boone
50,90,Pinot Noir,US,California,Virginie Boone
55,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
