state,county,cz,czname,kfr_pooled_pooled_p25,kfr_white_pooled_p25,poor_share1990,ann_avg_job_growth_2004_2013,job_growth_quartile
21,195,17000,Pikeville,0.39336568,0.40529227,0.25192484,-0.0095766624,2
21,197,12901,Lexington-Fayette,0.36257774,0.37536627,0.26322967,-0.012804443,1
21,199,4602,Somerset,0.37494639,0.38690069,0.22146617,-9.1639877e-4,3
21,201,12901,Lexington-Fayette,0.47312549,0.48127419,0.24785918,-0.033152491,1
21,203,4402,Richmond,0.39720663,0.40556204,0.30214846,-0.0055144671,2
21,205,17100,Huntington,0.37321958,0.38362947,0.281636,-0.016455866,1
21,207,4601,Campbellsville,0.38683853,0.39567262,0.25556239,-0.016650097,1
21,209,12901,Lexington-Fayette,0.361743,0.37783223,0.14050512,0.030937728,4
21,211,13101,Louisville,0.3869051,0.41041148,0.13809498,0.016147798,4
21,213,5401,Bowling Green,0.38099056,0.40511984,0.15364383,-1.0848782e-4,3
21,215,13101,Louisville,0.44031531,0.44749558,0.17545006,0.019988239,4
21,217,4601,Campbellsville,0.40403017,0.41871306,0.19334649,-0.013123364,1
21,219,5900,Clarksville,0.4304297,0.4481988,0.18662937,-0.0014596895,3
21,221,5900,Clarksville,0.40836874,0.44234642,0.18008998,-0.011023575,2
21,223,13102,Madison,0.4118959,0.42475814,0.16554886,-0.011879729,1
21,225,25200,Henderson,99,0.45239595,0.22268103,-0.0086880643,2
21,227,5401,Bowling Green,0.39106056,0.41309187000000003,0.17067124,0.012995528,4
21,229,13103,Bardstown,0.4276917,0.44860059,0.18818311,0.017608792,4
21,231,4602,Somerset,0.38575691,0.3938742,0.37207422,-0.026874,1
21,233,25200,Henderson,0.43752447,0.45522657,0.15980966,-0.0096564749,2
21,235,4401,London,0.36648634,0.37665147,0.3317534,-0.013592401,1
21,237,4501,West Liberty,0.38146049,0.39000115,0.44132611,-0.01678364,1
21,239,12901,Lexington-Fayette,0.36674502,0.39658707,0.077064745,0.0086187916,4
22,1,3800,Lafayette,0.43444854,0.4785338,0.29580414,0.010556987,4
22,3,3700,Lake Charles,0.42473972,0.46482453,0.29170227,9.2492142e-4,3
22,5,3500,Baton Rouge,0.42804798,0.48339161,0.15605034,0.033313967,4
22,7,3400,Houma,0.43685818,0.53342831,0.27779132,-0.0059664361,2
22,9,3600,Alexandria,0.41394234,0.47244105,0.36797532,0.002923809,3
22,11,3700,Lake Charles,0.43838713,0.48021573,0.17745654,0.0027442684,3
22,13,4002,Shreveport,0.38055626,0.46615618,0.30980936,-0.0030226107,3
22,15,4002,Shreveport,0.38538492,0.45261762,0.14091998,0.016273836,4
22,17,4002,Shreveport,0.35273945,0.44720683,0.21204534,-0.0044638263,2
22,19,3700,Lake Charles,0.40455306,0.46441659,0.16783303,0.0030678217,3
22,21,3901,Monroe,0.4139114,0.43844619,0.28668922,-0.0081830854,2
22,23,3700,Lake Charles,0.48084509,0.49192807,0.16757821,-0.029448144,1
22,25,3201,Jena,0.40841839,0.46321121,0.36966702,-0.0063015977,2
22,27,4002,Shreveport,0.38977733,0.47579908,0.31373814,-0.0071544331,2
22,29,3202,Natchez,0.39629099,0.48193306,0.29974431,0.01076112,4
22,31,4002,Shreveport,0.37456313,0.46543348,0.2762906,-0.001537624,3
22,33,3500,Baton Rouge,0.37446603,0.48697105,0.18541811,0.01097984,4
22,35,3902,Lake Providence,0.34897822,0.47338086,0.55765557,-0.035587803,1
22,37,3500,Baton Rouge,0.38533607,0.46491787,0.24004769,-2.995673e-4,3
22,39,3800,Lafayette,0.44356033,0.52712625,0.33899155,0.010141851,4
22,41,3901,Monroe,0.39199811,0.47130904,0.34295857,-0.0019380023,3
22,43,3600,Alexandria,0.41680986,0.45230094,0.24100493,-4.8447555e-4,3
22,45,3800,Lafayette,0.39606315,0.46883756,0.24370426,0.0034015079,3
22,47,3500,Baton Rouge,99,0.48403224,0.27580571,0.01599816,4
22,49,4003,Ruston,0.40862638,0.47555372,0.23246452,0.010362878,4
22,51,3300,New Orleans,0.40101612,0.45869583,0.13723522,-0.0072227772,2
22,53,3700,Lake Charles,0.42753133,0.47772899,99,-0.0042808033,2
22,55,3800,Lafayette,0.41567531,0.48803163,0.1898565,0.020615751,4
22,57,3400,Houma,0.44511691,0.50643408,0.22374398,0.0076410985,4
22,59,3201,Jena,0.45788354,0.49237832,0.21203372,0.024414079,4
22,61,4003,Ruston,0.38819811,0.49697414,0.26317367,0.011107526,4
22,63,3500,Baton Rouge,0.42246807,0.44727558,0.14188457,0.027881557,4
22,65,3203,Vicksburg,0.33969411,0.44710776,0.41069454,-0.019889118,1
22,67,3901,Monroe,99,0.44090891,0.29426336,-0.010329709,2
22,69,4002,Shreveport,0.37971714,0.4834218,0.33627039,-0.0049259728,2
22,71,3300,New Orleans,0.34117615,0.4631061,0.26828352,-0.015176794,1
22,73,3901,Monroe,0.36438304,0.44608843,0.21909034,-0.002729357,3
22,75,3300,New Orleans,0.41935408,0.46422741,0.18335186,-0.015370031,1
22,77,3500,Baton Rouge,0.38425833,0.50386101,0.29307073,0.0046309223,3
22,79,3600,Alexandria,0.37821093,0.45771286,0.20943964,1.4597353e-5,3
22,81,4002,Shreveport,0.3852675,0.45494723,0.35225233,0.011996373,4
22,83,3901,Monroe,0.38116279,0.46309328,0.32767221,9.9855161e-4,3
22,85,4004,Many,0.46224973,0.52408671,0.26862121,-0.001862695,3
22,87,3300,New Orleans,0.42134202,0.43968695,0.15559599,-0.056451019,1
22,89,3300,New Orleans,0.43519869,0.48991197,0.14813043,0.0031933454,3
22,91,3500,Baton Rouge,0.35049286,0.47311422,0.34334293,0.011541733,4
22,93,3300,New Orleans,0.40171847,0.55854005,0.23600484,0.011277443,4
22,95,3300,New Orleans,0.38655421,0.46118227,0.16155834,-0.004421114,2
22,97,3800,Lafayette,0.42126897,0.51035345,0.35148272,-0.0039811763,2
22,99,3800,Lafayette,0.41262448,0.48347157,0.27242655,0.0123385,4
22,101,3400,Houma,0.39338082,0.48012137,0.25919902,0.0178719,4
22,103,3300,New Orleans,0.41501918,0.44717574,0.13696696,0.005691932,4
22,105,3500,Baton Rouge,0.39190608,0.46141395,0.30249697,0.0098082991,4
22,107,3202,Natchez,0.40554598,0.52435958,0.4628216,-0.028507559,1
22,109,3400,Houma,0.43609008,0.50170285,0.22871491,0.0098392377,4
22,111,3901,Monroe,0.38465479,0.45644206,0.23599532,-0.015334265,1
22,113,3800,Lafayette,0.45301163,0.4942145,0.24827014,0.015411175,4
22,115,3700,Lake Charles,0.41497687,0.46753487,0.18730578,-0.0148716,1
22,117,3300,New Orleans,0.36499986,0.41742763,0.30509856,5.1692943e-5,3
22,119,4002,Shreveport,0.38298273,0.45937929,0.24190399,-0.02291099,1
22,121,3500,Baton Rouge,0.37793484,0.46920455,0.1968091,0.02163454,4
22,123,3902,Lake Providence,0.46181634,0.4812955,0.27326956,-0.0078089344,2
22,125,3500,Baton Rouge,0.39882162,0.51469707,0.32775694,0.013261735,4
22,127,4003,Ruston,0.39765495,0.45818889,0.26370603,-0.014076686,1
23,1,20100,Portland,0.4088186,0.42078707,0.10982274,-0.00154203,3
23,3,20003,Presque Isle,0.42492422,0.44055557,0.14791293,-0.0043579969,2
23,5,20100,Portland,0.4253554,0.4378109,0.076573834,0.0030281283,3
23,7,20100,Portland,0.4389846,0.44929636,0.12568952,0.0043714503,3
23,9,20001,Bangor,0.41536728,0.42837259,0.099250548,-9.6109573e-4,3
23,11,20100,Portland,0.41804555,0.42968056,0.097880878,0.0034832403,3
23,13,20001,Bangor,0.41698584,0.42979538,0.11831336,-0.0058868313,2
23,15,20100,Portland,0.4243992,0.43706304,0.095871866,-0.0074829459,2
23,17,20100,Portland,0.41302282,0.42095426,0.12263121,-0.0028725229,3
23,19,20001,Bangor,0.40643802,0.41709271,0.13229415,0.0043092836,3
23,21,20001,Bangor,99,0.4640556,0.15338051,0.0058815549,4
23,23,20100,Portland,0.39658928,0.40584108,99,0.0013261522,3
23,25,20100,Portland,99,0.42435092,0.14430122,-1.5763394e-4,3
23,27,20001,Bangor,0.40438923,0.41299251,0.16035165,0.0065933187,4
23,29,20002,Calais,0.38664654,0.40563315,0.19423266,-0.0050488114,2
23,31,20600,Manchester,0.43745655,0.45080802,0.06529963,-9.7128033e-4,3
24,1,17501,Cumberland,0.41385791,0.42471853,0.1590226,-0.0075361859,2
24,3,11302,Baltimore,0.40985861,0.44434267,0.044785868,0.0076589361,4
24,5,11302,Baltimore,0.40866002,0.45580727,99,0.0045897462,3
24,9,11304,Washington DC,0.43391284,0.46666491,0.053236175,0.0032673355,3
24,11,19902,Easton,0.37359697,0.40269625,0.11701716,0.0087416247,4
24,13,11302,Baltimore,0.45682305,0.47712189,0.038081691,0.0012316898,3
24,15,19800,Wilmington,0.39059672,0.40824118,0.072128125,0.0040747323,3
24,17,11304,Washington DC,99,0.4874039,0.046048008,0.0099612912,4
24,19,19902,Easton,0.37366152,0.44077435,0.13838376,-0.011905007,1
24,21,11304,Washington DC,0.43434927,0.46616814,0.042247295,0.0066778874,4
24,23,17501,Cumberland,0.45047498,0.45560405,0.14595221,-0.0070214174,2
24,25,11302,Baltimore,0.41030312,0.44784859,99,0.0053312904,4
24,27,11302,Baltimore,0.45784339,0.4984996,99,0.01201402,4
24,29,19902,Easton,99,0.43305191,0.11190536,-0.0077000675,2
24,31,11304,Washington DC,0.47862777,0.50739455,0.041918267,0.007636189,4
24,33,11304,Washington DC,0.38851675,0.46309558,0.05785339,0.0081813009,4
24,35,19902,Easton,0.42995813,0.46604019,0.064831465,0.0060649281,4
24,37,11304,Washington DC,0.42292321,0.46708354,0.077955112,0.008072501,4
24,39,19901,Dover,0.37838495,0.44672325,0.15563896,-0.023175713,1
24,41,19902,Easton,99,0.46410155,0.083314314,3.0982581e-5,3
24,43,17400,Hagerstown,0.40639466,0.42235997,0.087791607,0.012940496,4
24,45,19901,Dover,0.38088378,0.43091777,0.11017945,-0.0049290066,2
24,47,19901,Dover,0.39132497,0.44729796,0.098050453,-0.013421803,1
24,510,11302,Baltimore,0.3208833,0.39044347,0.19966702,0.0060755177,4
25,1,20500,Boston,0.45080459,0.47327676,0.074656993,-0.018158503,1
25,3,20902,Pittsfield,0.4101935,0.4251942,0.084500216,-0.014033909,1
25,5,20401,Providence,0.43598461,0.45958826,0.084486812,-0.0034387959,2
25,7,20403,Oak Bluffs,0.46205226,0.46228468,0.067455232,-0.02508066,1
25,9,20500,Boston,0.44890165,0.48286137,0.091504194,0.0048226896,3
25,11,20800,Springfield,0.43256408,0.44808027,0.096460961,-0.0035986151,2
25,13,20800,Springfield,0.40453303,0.45454618,0.12132776,-0.0056575555,2
25,15,20800,Springfield,0.44985622,0.46808934,0.11559294,-0.0059708981,2
25,17,20500,Boston,0.48009285,0.50307417,0.062312678,0.0025043786,3
25,19,20402,Nantucket,0.50685829,0.54612046,0.054786626,-0.025100661,1
25,21,20500,Boston,0.50397575,0.51481235,0.04439687,5.0344993e-4,3
25,23,20500,Boston,0.44852391,0.47628278,0.063411057,-1.546059e-5,3
25,25,20500,Boston,0.41368276,0.47925377,0.19011846,0.020532893,4
25,27,20500,Boston,0.44087288,0.46875846,99,0.0033292288,3
26,1,12401,Alpena,99,0.41622508,0.17229389,-0.014033989,1
26,3,11401,Marquette,0.42857838,0.44632208,0.14967631,-0.033532772,1
26,5,12200,Grand Rapids,0.40942612,0.42395163,0.093772903,0.0088189794,4
26,7,12401,Alpena,0.41741285,0.42505315,0.1351808,-0.016066751,1
26,9,12301,Traverse City,0.41294548,0.4247371,0.1339141,-0.02492222,1
26,11,11900,Saginaw,0.4376989,0.44518059,0.20760408,-0.025261952,1
26,13,21002,Houghton,0.39953074,0.4288148,0.17053728,-0.017700799,1
26,15,12100,Kalamazoo,0.41403389,0.42442733,0.08890979,-0.0048367828,2
26,17,11900,Saginaw,0.40940118,0.42801592,0.12325927,-0.0075511504,2
26,19,12301,Traverse City,0.39704505,0.40888751,0.13150492,-0.0072284616,2
26,21,13600,South Bend,0.37403709,0.41681251,0.13392211,-0.010042815,2
26,23,13700,Concord,99,0.41524032,0.13826421,-0.022077817,1
26,25,12100,Kalamazoo,0.36964995,0.39698079,0.13049521,-0.016087152,1
26,27,13600,South Bend,0.399005,0.4237619,0.11652763,-0.018854562,1
26,29,12302,Petoskey,0.39611453,0.40982938,0.10268917,-0.013472308,1
26,31,12302,Petoskey,0.40181077,0.40945789,0.15644787,-0.025172822,1
26,33,11403,Sault Ste. Marie,0.40026516,0.42820475,0.16844141,-0.0049518705,2
26,35,11800,Mount Pleasant,0.39791408,0.40969527,0.23685153,-0.016152106,1
26,37,11700,Lansing,0.44474849,0.46220368,0.057327468,0.005201865,4
26,39,12402,Grayling charter,0.38827714,0.39711386,0.14542006,-0.031074099,1
26,41,11401,Marquette,0.44285384,0.45864964,0.14489025,-0.0193111,1
26,43,11402,Marinette,0.43255693,0.44196257,0.098162234,-0.017010335,1
26,45,11700,Lansing,0.41508773,0.43333119,0.066083267,-0.007413235,2
26,47,12302,Petoskey,0.43566972,0.44618464,0.085766673,-0.014719585,1
26,49,11600,Detroit,99,0.39210019,0.1318614,-0.017431915,1
26,51,11900,Saginaw,0.40157494,0.41478971,0.22197515,-0.013395093,1
26,53,21003,Ironwood,0.46532544,0.47994438,0.14951511,-0.020656077,1
26,55,12301,Traverse City,0.43030715,0.44136533,0.090703331,-0.0026872233,3
26,57,11800,Mount Pleasant,0.40843442,0.41825309,0.14639613,-0.011847672,1
26,59,11500,Jackson,0.41318259,0.41911298,0.12739339,-0.011211324,2
26,61,21002,Houghton,0.46571127,0.47606152,0.21952778,-0.0056625078,2
26,63,11900,Saginaw,0.4853861,0.49987909,0.14834353,-0.0049134088,2
26,65,11700,Lansing,0.38008961,0.40807477,0.14874519,-0.0081965663,2
26,67,12200,Grand Rapids,0.40467933,0.41520616,0.11298713,-0.006730597,2
26,69,12401,Alpena,0.38875544,0.39908883,0.14494194,-0.0070589115,2
26,71,11402,Marinette,0.44194296,0.45531306,0.16863173,-0.020380424,1
26,73,11800,Mount Pleasant,0.41172403,0.4218488,0.2762579,-0.0087525286,2
26,75,11500,Jackson,99,0.40180433,0.11594637000000001,-0.0098077934,2
26,77,12100,Kalamazoo,0.38048574,0.41650796,0.12523361,-0.0068437634,2
26,79,12301,Traverse City,0.38487574,0.39802015,0.14333786,-0.019788856,1
26,81,12200,Grand Rapids,0.38383818,0.42973161,0.083775595,0.0033922067,3
26,83,21002,Houghton,0.48774484,0.49426183,99,-0.011328636,1
26,85,12001,Big Rapids,0.39736959,0.42112029,0.26341099,-0.026518699,1
26,87,11600,Detroit,0.42103204,0.43166515,0.081153788,-0.017712682,1
26,89,12301,Traverse City,0.4403294,0.45440832,0.090083674,-0.015220156,1
26,91,11500,Jackson,0.4141883,0.43581456,0.098222472,-0.0046333876,2
26,93,11600,Detroit,0.43070033,0.44502521,0.041399047,-0.00161363,3
26,95,11403,Sault Ste. Marie,0.39681903,0.40943018,0.17679965,-0.023178848,1
26,97,11403,Sault Ste. Marie,0.4235051,0.46198741,0.16607594,-0.027071573,1
26,99,11600,Detroit,0.42907128,0.44471157,0.051535483,-0.0046457234,2
26,101,12002,Ludington,0.41817334,0.43425187,0.17534617,-0.015433003,1
26,103,11401,Marquette,0.43134007,0.44487754,0.13867952,-0.0049131732,2
26,105,12002,Ludington,0.40929717,0.42213583,0.13944352,-0.0052224537,2
26,107,12001,Big Rapids,0.4007957,0.41368854,0.25142527,-0.010634448,2
26,109,11402,Marinette,0.46821252,0.48597658,0.12918228,-0.016612614,1
26,111,11900,Saginaw,0.40631956,0.41277418,0.10938326,-0.003219188,3
26,113,12001,Big Rapids,0.43199611,0.44177204,0.17216082,0.0016907546,3
26,115,13501,Toledo,0.41912279,0.43668976,0.082281902,-0.0056450209,2
26,117,12200,Grand Rapids,0.38972375,0.40082058,0.15421762,-0.010607005,2
26,119,12402,Grayling charter,99,0.45235932,0.17131551,-0.03833307,1
26,121,12200,Grand Rapids,0.36147547,0.39835244,0.1453073,-0.020555828,1
26,123,12200,Grand Rapids,0.40630957,0.41892204,0.16122754,-0.0062818918,2
26,125,11600,Detroit,0.40980926,0.4411951,0.054620434,-0.0050109695,2
26,127,12200,Grand Rapids,99,0.42711574,0.17959417,-0.014760444,1
26,129,12402,Grayling charter,0.41179621,0.42127302,0.21667948,-0.01865433,1
26,131,21003,Ironwood,99,0.46155718,0.13306853,-0.048628654,1
26,133,12001,Big Rapids,0.41272697,0.42581788,0.18349457,-0.0066493335,2
26,135,12402,Grayling charter,0.40533853,0.4160122,0.17589505,-0.034991175,1
26,137,12402,Grayling charter,0.41783553,0.42519206,0.091385573,-0.016989771,1
26,139,12200,Grand Rapids,0.43631768,0.47090054,0.060313858,0.0077486364,4
26,141,12401,Alpena,0.4794012,0.48758414,0.14388259,-0.021212637,1
26,143,12402,Grayling charter,0.40182894,0.41043413,0.17943263,-0.042724654,1
26,145,11900,Saginaw,0.37131971,0.42617747,0.14534174,-0.012561219,1
26,147,11600,Detroit,0.40010503,0.416944,0.10413458,-0.019688247,1
26,149,13700,Concord,0.393507,0.41171697,0.11497206,-0.011958566,1
26,151,11600,Detroit,0.44634727,0.45759428,0.14258176,-0.015176209,1
26,153,11401,Marquette,0.42571819,0.4337582,0.16246717,-0.016041921,1
26,155,11600,Detroit,0.40083379,0.40914762,0.10457648,-0.01367809,1
26,157,11900,Saginaw,0.42043424,0.43183988,0.12989929,-0.019873293,1
26,159,12100,Kalamazoo,0.38549662,0.40598634,0.1461179,-0.019103939,1
26,161,11600,Detroit,0.39719823,0.43861231,0.11586671,-0.0041411412,2
26,163,11600,Detroit,0.34619635,0.42141014,0.16508894,-0.021680092,1
26,165,12001,Big Rapids,0.384056,0.3968794,0.14711547,-0.0039219717,2
27,1,21600,Brainerd,0.49990597,0.51678431,0.18276495,-0.015737286,1
27,3,21501,Minneapolis,0.45720306,0.47838241,0.05074092,-5.3640129e-4,3
27,5,26701,Bemidji,0.48389137,0.52246898,99,0.0096469847,4
27,7,26701,Bemidji,0.44415173,0.49507603,0.24262212,0.0084304148,4
27,9,21400,St. Cloud,0.49316561,0.51730335,0.098610379,-0.0039430945,2
27,11,26601,Milbank,0.59775043,0.60937279,0.15222865,-0.010909416,2
27,13,21301,Mankato,0.49251121,0.5022971,0.2054749,0.010779251,4
27,15,21301,Mankato,0.5395419,0.54975843,0.082298324,-0.0043579545,2
27,17,26002,Duluth,99,0.46878436,0.12374125,0.004627475,3
27,19,21501,Minneapolis,0.51706254,0.53795785,0.046736587,0.014653567,4
27,21,21600,Brainerd,0.43999028,0.48369166,0.21134786,-0.0041437354,2
27,23,27101,Willmar,99,0.52660519,0.1274848,-0.0046624132,2
27,25,21501,Minneapolis,0.48730278,0.50416803,0.077813044,0.0076709855,4
27,27,26801,Fargo,0.49051017,0.52542645,0.16297887,0.015241194,4
27,29,26701,Bemidji,0.5180341,0.5567764,0.22647342,0.012534441,4
27,31,26003,West Cook UT,0.50660127,0.5255689,0.11016843,-0.0069342512,2
27,33,27202,Worthington,0.5147472,0.5395686,0.13806023,-0.012808279,1
27,35,21600,Brainerd,0.46150848,0.47574723,0.1441007,-0.0032912355,2
27,37,21501,Minneapolis,0.48008886,0.50756013,0.041550294,0.0013763437,3
27,39,21701,Rochester,0.52617854,0.54030216,0.074502692,0.0016083954,3
27,41,26901,Fergus Falls,0.52991039,0.53750396,0.13192476,-0.0016882217,3
27,43,27302,Fairmont,0.50486076,0.51810479,0.12013466,-0.010505945,2
27,45,21701,Rochester,99,0.56715262,0.14672872,-0.004469709,2
27,47,21702,Austin,0.48602092,0.49975404,0.10227232,-1.9872256e-4,3
27,49,21701,Rochester,0.50176322,0.51517618,0.081439741,0.0062217708,4
27,51,26901,Fergus Falls,0.5536204,0.5722307,99,0.0045926874,3
27,53,21501,Minneapolis,0.42896372,0.49323511,0.093788795,0.0013747655,3
27,55,22900,La Crosse,0.5179854,0.52390438,0.087138981,-0.0071085752,2
27,57,26701,Bemidji,0.46577936,0.48368752,0.17328647,-0.004133618,2
27,59,21501,Minneapolis,0.47372139,0.48725566,0.089071371,-0.0024392481,3
27,61,21600,Brainerd,0.47810489,0.49661171,0.15721691,-0.0033790737,2
27,63,27202,Worthington,0.54305971,0.56019253,0.11775769,-0.0064663161,2
27,65,21502,Pine City,99,0.48865694,0.15440707,0.011255684,4
27,67,27101,Willmar,0.50997913,0.54140729,0.13856484,0.0012301169,3
27,69,26702,Grafton,0.5701139,0.57713372,0.12599368,-0.010911407,2
27,71,26004,International Falls,0.44780871,0.46778038,0.12847595,-0.0079435678,2
27,73,27101,Willmar,99,0.53788018,0.12924287,-0.012528973,1
27,75,26002,Duluth,0.45806772,0.47134039,0.094376653,-0.0069516408,2
27,77,26001,Roseau,0.52433562,0.52801049,0.10615969,-0.0053124456,2
27,79,21301,Mankato,0.50853354,0.52970797,0.08638601,0.0070937281,4
27,81,27102,Marshall,0.58485663,0.5943684,0.15778917,-0.0029125842,3
27,83,27102,Marshall,0.49687478,0.52845424,0.11756362,0.0068017701,4
27,85,21201,Hutchinson,0.51024127,0.53456122,0.074669741,-2.2902654e-4,3
27,87,26701,Bemidji,0.47822601,0.58663368,0.2633985,-0.010405754,2
27,89,26703,Thief River Falls,0.55941045,0.57200503,0.13834986,0.0034513539,3
27,91,27302,Fairmont,0.50299448,0.52199489,0.11706686,-0.01179089,1
27,93,21201,Hutchinson,0.52968788,0.54675812,0.10637628,0.0031985221,3
27,95,21400,St. Cloud,0.45090997,0.48129973,0.14182194,0.0045552012,3
27,97,26902,Little Falls,0.50174671,0.51730114,0.15911123,4.7289699e-4,3
27,99,21702,Austin,0.46404848,0.48910922,0.10136928,7.8139576e-4,3
27,101,27202,Worthington,99,0.54598916,0.14198358,-0.015868248,1
27,103,21301,Mankato,0.51765668,0.53325951,0.094955057,0.005400537,4
27,105,27202,Worthington,0.50593787,0.54494023,0.1153902,-0.0014341584,3
27,107,26801,Fargo,0.53244913,0.56003767,0.14465831,-0.014389212,1
27,109,21701,Rochester,0.47980082,0.50417441,0.062769316,0.0076793456,4
27,111,26901,Fergus Falls,0.51183051,0.52181047,0.14160387,0.0038770922,3
27,113,26703,Thief River Falls,0.52545834,0.53768206,0.16700496,0.0072142021,4
27,115,21502,Pine City,0.46650174,0.4889445,0.15017617,2.2561548e-4,3
27,117,27102,Marshall,0.55581623,0.56983733,0.14650513,-0.010906591,2
27,119,26704,Grand Forks,0.50412476,0.53107727,0.14377278,0.0029690221,3
27,121,26901,Fergus Falls,99,0.56794953,0.13764563,-0.0032167644,3
27,123,21501,Minneapolis,0.43631899,0.4809218,99,-4.7986183e-4,3
27,125,26703,Thief River Falls,0.59171915,0.60530972,0.150749,0.0014904144,3
27,127,21202,Redwood Falls,0.54703748,0.5642401,0.12588677,-0.0061710915,2
27,129,21202,Redwood Falls,99,0.57534277,0.12942176,-0.0083668567,2
27,131,21302,Owatonna,0.47539917,0.50149763,99,0.0084689567,4
27,133,27102,Marshall,0.54322362,0.56258374,0.11774191,0.012198425,4
27,135,26001,Roseau,0.50463551,0.51691413,0.11187903,-0.017656123,1
27,137,26002,Duluth,0.45270988,0.47226927,0.13878399,-4.7902967e-4,3
27,139,21501,Minneapolis,0.49627382,0.52545083,0.038232181,0.014839357,4
27,141,21400,St. Cloud,0.47026181,0.48581895,0.07305748,0.0085432557,4
27,143,21201,Hutchinson,0.55381376,0.56976777,0.10363997,-0.0080330912,2
27,145,21400,St. Cloud,0.53795958,0.55523968,0.12001584,0.008700829,4
